abstention_effect,accuracy_effect,confidence_effect,contrast_id,control_cell_id,factor,factor_class,family_id,model_id,normative_oriented_effect,raw_adoption_effect,run_label,treated_cell_id
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-001,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-002,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-003,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-004,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-005,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-006,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-007,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-008,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-009,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-010,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-011,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-012,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-013,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-014,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-015,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,position_late,baseline,document_position,heuristic,v0-family-016,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,position_late
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-001,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-002,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-003,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-004,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-005,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-006,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-007,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-008,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-009,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-010,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-011,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-012,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-013,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-014,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-015,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,0.0,precision_high,baseline,precision_detail,heuristic,v0-family-016,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,precision_high
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-001,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-002,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-003,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-004,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-005,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-006,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-007,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-008,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-009,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-010,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-011,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-012,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-013,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-014,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-015,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,-0.6000000000000001,reliability_low,baseline,claim_conditioned_reliability,normative,v0-family-016,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,reliability_low
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-001,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-002,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-003,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-004,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-005,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-006,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-007,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-008,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-009,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-010,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-011,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-012,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-013,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-014,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-015,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,0.0,0.0,user_endorsed,baseline,user_endorsement,heuristic,v0-family-016,hf/Qwen/Qwen3-14B,,0.0,qwen3_14b_parser_v3,user_endorsed
0.0,-1.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-001,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,1.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-002,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,0.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-003,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,0.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-004,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,-1.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-005,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,1.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-006,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,0.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-007,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,0.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-008,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,-1.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-009,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,1.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-010,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,0.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-011,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,0.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-012,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,-1.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-013,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,1.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-014,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,0.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-015,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,0.0,0.0,warrant_contradiction,baseline,evidence_warrant,normative,v0-family-016,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_contradiction
0.0,-1.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-001,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_related
1.0,0.0,-0.8,warrant_related,baseline,evidence_warrant,normative,v0-family-002,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_related
0.0,0.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-003,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_related
0.0,0.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-004,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_related
0.0,-1.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-005,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_related
1.0,0.0,-0.8,warrant_related,baseline,evidence_warrant,normative,v0-family-006,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_related
0.0,0.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-007,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_related
0.0,0.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-008,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_related
0.0,-1.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-009,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_related
0.0,1.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-010,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_related
0.0,0.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-011,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_related
0.0,0.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-012,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_related
0.0,-1.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-013,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_related
0.0,1.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-014,hf/Qwen/Qwen3-14B,1.0,-1.0,qwen3_14b_parser_v3,warrant_related
0.0,0.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-015,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_related
0.0,0.0,0.0,warrant_related,baseline,evidence_warrant,normative,v0-family-016,hf/Qwen/Qwen3-14B,-0.0,0.0,qwen3_14b_parser_v3,warrant_related
